algo,feat_set,pa_method,rep,fold,k_effective,auc_roc,pr_auc,tss,tss_thr,thr_source,sensitivity,specificity,brier,cal_slope,cal_int,n_pres,n_bg,n_feat_vif,selected,pa_ratio,n_pa_actual,n_pres_tr,n_pres_dropped,n_eval_bg,inner_threshold,hp_str
XGB,M_SP,random,2,2,3,0.9604807692307692,0.3384635447632795,0.8299999999210019,0.2394,inner_oof,1.0,0.83,0.08158464729785919,0.7405,-3.1005,13,400,9,"bio04,bio10,bio12,bio15,bio17,elevation,P1_pop_density,P2_dist_road,P3_road_density",1:5,125,25,0,400,0.2394,"{""subsample"": 0.7, ""n_estimators"": 300, ""min_child_weight"": 1, ""max_depth"": 7, ""learning_rate"": 0.1, ""colsample_bytree"": 0.6}"
XGB,M_SP,spatial_constrained,2,2,3,0.9602884615384615,0.35012978848065407,0.843076923003617,0.7033,inner_oof,0.9231,0.92,0.07185640931129456,0.6739,-3.1217,13,400,9,"bio04,bio10,bio12,bio15,bio17,elevation,P1_pop_density,P2_dist_road,P3_road_density",1:5,125,25,0,400,0.7033,"{""subsample"": 0.7, ""n_estimators"": 300, ""min_child_weight"": 1, ""max_depth"": 7, ""learning_rate"": 0.1, ""colsample_bytree"": 0.6}"
XGB,M_SP,two_step,2,2,3,0.9077884615384616,0.1777548455937203,0.599999999921577,0.3906,inner_oof,1.0,0.6,0.27508649230003357,0.591,-4.5374,13,400,9,"bio04,bio10,bio12,bio15,bio17,elevation,P1_pop_density,P2_dist_road,P3_road_density",1:5,125,25,0,400,0.3906,"{""subsample"": 0.7, ""n_estimators"": 300, ""min_child_weight"": 1, ""max_depth"": 7, ""learning_rate"": 0.1, ""colsample_bytree"": 0.6}"
XGB,M_SP,uncertainty_zone,2,2,3,0.9794230769230768,0.4914713689898258,0.7392307691691726,0.3689,inner_oof,0.7692,0.97,0.02565736696124077,0.7033,-1.5005,13,400,9,"bio04,bio10,bio12,bio15,bio17,elevation,P1_pop_density,P2_dist_road,P3_road_density",1:10,250,25,0,400,0.3689,"{""subsample"": 1.0, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 7, ""learning_rate"": 0.1, ""colsample_bytree"": 0.6}"
XGB,M_SAP,random,2,2,3,0.9492307692307692,0.33864533014899884,0.7355769230038858,0.2519,inner_oof,0.9231,0.8125,0.0888419896364212,0.6583,-3.0881,13,400,10,"bio04,bio10,bio12,bio15,bio17,elevation,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density",1:5,125,25,0,400,0.2519,"{""subsample"": 0.7, ""n_estimators"": 300, ""min_child_weight"": 1, ""max_depth"": 7, ""learning_rate"": 0.1, ""colsample_bytree"": 0.6}"
XGB,M_SAP,spatial_constrained,2,2,3,0.9549038461538462,0.3822582388371862,0.7686538460864512,0.7788,inner_oof,0.8462,0.9225,0.07402532547712326,0.7173,-3.2054,13,400,10,"bio04,bio10,bio12,bio15,bio17,elevation,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density",1:5,125,25,0,400,0.7788,"{""subsample"": 0.7, ""n_estimators"": 300, ""min_child_weight"": 1, ""max_depth"": 7, ""learning_rate"": 0.1, ""colsample_bytree"": 0.6}"
XGB,M_SAP,two_step,2,2,3,0.9011538461538461,0.26245053727075546,0.47807692300452964,0.44,inner_oof,0.9231,0.555,0.31798288226127625,0.634,-4.8413,13,400,10,"bio04,bio10,bio12,bio15,bio17,elevation,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density",1:5,125,25,0,400,0.44,"{""subsample"": 0.7, ""n_estimators"": 300, ""min_child_weight"": 1, ""max_depth"": 7, ""learning_rate"": 0.1, ""colsample_bytree"": 0.6}"
XGB,M_SAP,uncertainty_zone,2,2,3,0.9724038461538462,0.4385313964793745,0.7267307691692038,0.252,inner_oof,0.7692,0.9575,0.03079693764448166,0.6394,-1.9156,13,400,10,"bio04,bio10,bio12,bio15,bio17,elevation,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density",1:10,250,25,0,400,0.252,"{""subsample"": 1.0, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 7, ""learning_rate"": 0.1, ""colsample_bytree"": 0.6}"
MXN,M_S,random,2,2,3,0.9706730769230769,0.44583314416582176,0.8730769230035422,0.662,inner_oof,0.9231,0.95,0.1792149980011104,4.3238,-5.6043,13,400,5,"bio07,bio10,bio12,bio15,bio17",1:3,75,25,0,400,0.662,"{""l1_ratio"": 0.5, ""C"": 0.1}"
MXN,M_S,spatial_constrained,2,2,3,0.9745192307692307,0.477292923001425,0.869999999920902,0.4618,inner_oof,1.0,0.87,0.07179549538198765,1.3892,-3.5371,13,400,5,"bio07,bio10,bio12,bio15,bio17",1:5,125,25,0,400,0.4618,"{""l1_ratio"": 0.0, ""C"": 0.1}"
MXN,M_S,two_step,2,2,3,0.9704807692307692,0.4288012197335178,0.8555769230035859,0.7516,inner_oof,0.9231,0.9325,0.2059008799531068,2.394,-5.8124,13,400,5,"bio07,bio10,bio12,bio15,bio17",1:10,250,25,0,400,0.7516,"{""l1_ratio"": 1.0, ""C"": 0.1}"
MXN,M_S,uncertainty_zone,2,2,3,0.9733653846153846,0.551271277741866,0.8824999999208707,0.4418,inner_oof,1.0,0.8825,0.05664133923913115,2.0758,-2.6811,13,400,5,"bio07,bio10,bio12,bio15,bio17",1:10,250,25,0,400,0.4418,"{""l1_ratio"": 1.0, ""C"": 0.1}"
MXN,M_SA,random,2,2,3,0.95875,0.42983740116093055,0.7130769230039422,0.5058,inner_oof,0.9231,0.79,0.14692117300730087,1.7512,-5.0249,13,400,7,"bio07,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:5,125,25,0,400,0.5058,"{""l1_ratio"": 0.0, ""C"": 0.1}"
MXN,M_SA,spatial_constrained,2,2,3,0.9718269230769231,0.46060815253122944,0.8049999999210644,0.2246,inner_oof,1.0,0.805,0.06971965953770173,1.2785,-3.5595,13,400,7,"bio07,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:5,125,25,0,400,0.2246,"{""l1_ratio"": 0.0, ""C"": 0.1}"
MXN,M_SA,two_step,2,2,3,0.9689423076923076,0.44392452157049006,0.7649999999211645,0.5338,inner_oof,1.0,0.765,0.1844628975466723,0.7062,-5.287,13,400,7,"bio07,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:5,125,25,0,400,0.5338,"{""l1_ratio"": 0.0, ""C"": 5.0}"
MXN,M_SA,uncertainty_zone,2,2,3,0.9654807692307692,0.4429623999189217,0.6724999999213956,0.0337,inner_oof,1.0,0.6725,0.044239274333187396,0.7893,-2.5437,13,400,7,"bio07,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:5,125,25,0,400,0.0337,"{""l1_ratio"": 0.0, ""C"": 5.0}"
MXN,M_SP,random,2,2,3,0.959903846153846,0.4315553719735917,0.8705769230035485,0.85,inner_oof,0.9231,0.9475,0.12803902031538497,1.1126,-4.161,13,400,9,"bio04,bio10,bio12,bio15,bio17,elevation,P1_pop_density,P2_dist_road,P3_road_density",1:5,125,25,0,400,0.85,"{""l1_ratio"": 0.0, ""C"": 1.0}"
MXN,M_SP,spatial_constrained,2,2,3,0.9585576923076924,0.5432199978758684,0.8480769230036047,0.7167,inner_oof,0.9231,0.925,0.09006222028913925,0.9224,-3.6148,13,400,9,"bio04,bio10,bio12,bio15,bio17,elevation,P1_pop_density,P2_dist_road,P3_road_density",1:5,125,25,0,400,0.7167,"{""l1_ratio"": 0.0, ""C"": 5.0}"
MXN,M_SP,two_step,2,2,3,0.943173076923077,0.35907506474673506,0.8030769230037171,0.8788,inner_oof,0.9231,0.88,0.17825887206240798,0.4394,-3.7029,13,400,9,"bio04,bio10,bio12,bio15,bio17,elevation,P1_pop_density,P2_dist_road,P3_road_density",1:5,125,25,0,400,0.8788,"{""l1_ratio"": 0.0, ""C"": 5.0}"
MXN,M_SP,uncertainty_zone,2,2,3,0.9677884615384615,0.48010563782622606,0.8324999999209957,0.4567,inner_oof,1.0,0.8325,0.07884229040807862,4.1956,-3.9389,13,400,9,"bio04,bio10,bio12,bio15,bio17,elevation,P1_pop_density,P2_dist_road,P3_road_density",1:10,250,25,0,400,0.4567,"{""l1_ratio"": 1.0, ""C"": 0.1}"
MXN,M_SAP,random,2,2,3,0.9552884615384615,0.42598559855366064,0.7280769230039046,0.4739,inner_oof,0.9231,0.805,0.1262870509478867,0.9687,-3.9849,13,400,10,"bio04,bio10,bio12,bio15,bio17,elevation,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density",1:5,125,25,0,400,0.4739,"{""l1_ratio"": 0.0, ""C"": 1.0}"
MXN,M_SAP,spatial_constrained,2,2,3,0.9343269230769231,0.43210327609304594,0.5555769230043359,0.5156,inner_oof,0.9231,0.6325,0.21859861382945117,1.6614,-4.9904,13,400,10,"bio04,bio10,bio12,bio15,bio17,elevation,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density",1:5,125,25,0,400,0.5156,"{""l1_ratio"": 0.0, ""C"": 0.1}"
MXN,M_SAP,two_step,2,2,3,0.8910576923076923,0.24572034084897723,0.6605769230040734,0.8302,inner_oof,0.9231,0.7375,0.35269302911042255,0.3783,-4.0987,13,400,10,"bio04,bio10,bio12,bio15,bio17,elevation,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density",1:3,75,25,0,400,0.8302,"{""l1_ratio"": 0.5, ""C"": 1.0}"
MXN,M_SAP,uncertainty_zone,2,2,3,0.9556730769230768,0.6076686858633001,0.7155769230039359,0.4176,inner_oof,0.9231,0.7925,0.10426217553282496,3.7766,-3.9389,13,400,10,"bio04,bio10,bio12,bio15,bio17,elevation,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density",1:10,250,25,0,400,0.4176,"{""l1_ratio"": 1.0, ""C"": 0.1}"
RF,M_S,random,2,3,3,0.8905208333333333,0.39124342726556693,0.08333333332388881,0.89,inner_oof,0.0833,1.0,0.22038247033441208,2.1402,-4.6596,12,400,5,"bio07,bio10,bio12,bio15,bio17",1:1,26,26,0,400,0.89,"{""n_estimators"": 300, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""max_depth"": 10}"
RF,M_S,spatial_constrained,2,3,3,0.8345833333333333,0.16576142081080897,-2.5000002068509275e-12,0.7407,inner_oof,0.0,1.0,0.13133082428703657,1.7134,-2.9272,12,400,5,"bio07,bio10,bio12,bio15,bio17",1:1,26,26,0,400,0.7407,"{""n_estimators"": 100, ""min_samples_leaf"": 10, ""max_features"": 0.7, ""max_depth"": 20}"
RF,M_S,two_step,2,3,3,0.7685416666666667,0.15701150054898114,0.6491666665884464,0.61,inner_oof,0.9167,0.7325,0.23779296116504853,1.2995,-3.9087,12,400,5,"bio07,bio10,bio12,bio15,bio17",1:1,26,26,0,400,0.61,"{""n_estimators"": 100, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""max_depth"": null}"
RF,M_S,uncertainty_zone,2,3,3,0.953125,0.753865270940591,0.3333333333030555,0.51,inner_oof,0.3333,1.0,0.023375215749730317,3.5129,1.6815,12,400,5,"bio07,bio10,bio12,bio15,bio17",1:5,130,26,0,400,0.51,"{""n_estimators"": 100, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""max_depth"": 10}"
RF,M_SA,random,2,3,3,0.9030208333333333,0.3363595688248469,0.24249999997668548,0.8367,inner_oof,0.25,0.9925,0.15518449298813375,1.6401,-3.6605,12,400,7,"bio07,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:1,26,26,0,400,0.8367,"{""n_estimators"": 300, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""max_depth"": 10}"
RF,M_SA,spatial_constrained,2,3,3,0.9033333333333333,0.4578674660755024,0.08333333332388881,0.7255,inner_oof,0.0833,1.0,0.09987624204002915,2.6464,-2.5415,12,400,7,"bio07,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:1,26,26,0,400,0.7255,"{""n_estimators"": 100, ""min_samples_leaf"": 10, ""max_features"": 0.7, ""max_depth"": 20}"
RF,M_SA,two_step,2,3,3,0.8739583333333333,0.14373233614031203,0.3691666666295632,0.88,inner_oof,0.4167,0.9525,0.23537305825242716,0.731,-3.8342,12,400,7,"bio07,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:1,26,26,0,400,0.88,"{""n_estimators"": 100, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""max_depth"": null}"
RF,M_SA,uncertainty_zone,2,3,3,0.9847916666666666,0.9063354129530601,0.9141666665877839,0.52,inner_oof,0.9167,0.9975,0.05358751348435815,4.5592,-1.9,12,400,7,"bio07,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:1,26,26,0,400,0.52,"{""n_estimators"": 300, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""max_depth"": 10}"
RF,M_SP,random,2,3,3,0.9794791666666667,0.6288505693556845,0.9149999999143792,0.57,inner_oof,1.0,0.915,0.11757866774541532,3.9395,-4.5779,12,400,8,"bio07,bio10,bio12,bio15,bio17,P1_pop_density,P2_dist_road,P3_road_density",1:1,26,26,0,400,0.57,"{""n_estimators"": 300, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""max_depth"": 10}"
RF,M_SP,spatial_constrained,2,3,3,0.9692708333333334,0.5141460290916813,0.8666666665879028,0.7,inner_oof,0.9167,0.95,0.07102866774541532,2.0852,-3.449,12,400,8,"bio07,bio10,bio12,bio15,bio17,P1_pop_density,P2_dist_road,P3_road_density",1:1,26,26,0,400,0.7,"{""n_estimators"": 300, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""max_depth"": 10}"
RF,M_SP,two_step,2,3,3,0.9779166666666667,0.41091638409749864,0.9199999999143667,0.63,inner_oof,1.0,0.92,0.10476699029126214,2.1537,-5.1438,12,400,8,"bio07,bio10,bio12,bio15,bio17,P1_pop_density,P2_dist_road,P3_road_density",1:1,26,26,0,400,0.63,"{""n_estimators"": 100, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""max_depth"": null}"
RF,M_SP,uncertainty_zone,2,3,3,0.9898958333333333,0.8565595320253706,0.3333333333030555,0.54,inner_oof,0.3333,1.0,0.02690606796116505,6.2703,5.0885,12,400,8,"bio07,bio10,bio12,bio15,bio17,P1_pop_density,P2_dist_road,P3_road_density",1:5,130,26,0,400,0.54,"{""n_estimators"": 100, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""max_depth"": 10}"
RF,M_SAP,random,2,3,3,0.9547916666666667,0.46338330954744766,0.7591666665881716,0.51,inner_oof,0.9167,0.8425,0.119152238403452,2.0601,-3.9226,12,400,10,"bio07,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:1,26,26,0,400,0.51,"{""n_estimators"": 300, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""max_depth"": 10}"
RF,M_SAP,spatial_constrained,2,3,3,0.9379166666666666,0.4228971266760707,0.5516666666088987,0.5896,inner_oof,0.6667,0.885,0.09991380134066767,2.056,-3.2051,12,400,10,"bio07,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:1,26,26,0,400,0.5896,"{""n_estimators"": 100, ""min_samples_leaf"": 10, ""max_features"": 0.7, ""max_depth"": 20}"
RF,M_SAP,two_step,2,3,3,0.9492708333333333,0.510711126777491,0.7616666665881653,0.6,inner_oof,0.9167,0.845,0.13204385113268607,0.9976,-4.108,12,400,10,"bio07,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:1,26,26,0,400,0.6,"{""n_estimators"": 300, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""max_depth"": 10}"
RF,M_SAP,uncertainty_zone,2,3,3,0.8616666666666667,0.7537763891359783,0.6666666666086112,0.46,inner_oof,0.6667,1.0,0.05212949029126213,3.8467,-0.0825,12,400,10,"bio07,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:5,130,26,0,400,0.46,"{""n_estimators"": 100, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""max_depth"": 10}"
XGB,M_S,random,2,3,3,0.9052083333333334,0.5018794754641186,0.7416666665882152,0.2635,inner_oof,0.9167,0.825,0.04428902268409729,0.9322,-1.9687,12,400,5,"bio07,bio10,bio12,bio15,bio17",1:10,260,26,0,400,0.2635,"{""subsample"": 0.9, ""n_estimators"": 100, ""min_child_weight"": 1, ""max_depth"": 3, ""learning_rate"": 0.1, ""colsample_bytree"": 0.8}"
XGB,M_S,spatial_constrained,2,3,3,0.8460416666666666,0.2857296716554235,0.5966666666087861,0.3578,inner_oof,0.6667,0.93,0.04568066820502281,0.8912,-1.9747,12,400,5,"bio07,bio10,bio12,bio15,bio17",1:10,260,26,0,400,0.3578,"{""subsample"": 1.0, ""n_estimators"": 100, ""min_child_weight"": 10, ""max_depth"": 3, ""learning_rate"": 0.1, ""colsample_bytree"": 1.0}"
XGB,M_S,two_step,2,3,3,0.8035416666666666,0.18174220460082074,0.4258333332826161,0.8934,inner_oof,0.5833,0.8425,0.20413708686828613,0.4383,-3.6538,12,400,5,"bio07,bio10,bio12,bio15,bio17",1:3,78,26,0,400,0.8934,"{""subsample"": 0.7, ""n_estimators"": 300, ""min_child_weight"": 1, ""max_depth"": 3, ""learning_rate"": 0.2, ""colsample_bytree"": 1.0}"
XGB,M_S,uncertainty_zone,2,3,3,0.8108333333333333,0.6814732465179266,0.6191666666087299,0.3432,inner_oof,0.6667,0.9525,0.05472893267869949,1.1907,-2.487,12,400,5,"bio07,bio10,bio12,bio15,bio17",1:1,26,26,0,400,0.3432,"{""subsample"": 0.9, ""n_estimators"": 300, ""min_child_weight"": 1, ""max_depth"": 7, ""learning_rate"": 0.1, ""colsample_bytree"": 0.6}"
XGB,M_SA,random,2,3,3,0.808125,0.2400206029364454,0.29083333330316186,0.9228,inner_oof,0.3333,0.9575,0.1606612652540207,0.6608,-3.5059,12,400,7,"bio07,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:1,26,26,0,400,0.9228,"{""subsample"": 0.9, ""n_estimators"": 300, ""min_child_weight"": 1, ""max_depth"": 7, ""learning_rate"": 0.1, ""colsample_bytree"": 0.6}"
XGB,M_SA,spatial_constrained,2,3,3,0.8812500000000001,0.5854201502729602,0.5333333332823473,0.2403,inner_oof,0.5833,0.95,0.020079297944903374,1.0193,-0.7363,12,400,7,"bio07,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:10,260,26,0,400,0.2403,"{""subsample"": 0.9, ""n_estimators"": 100, ""min_child_weight"": 1, ""max_depth"": 3, ""learning_rate"": 0.1, ""colsample_bytree"": 0.8}"
XGB,M_SA,two_step,2,3,3,0.8260416666666666,0.2327393670019694,0.30583333330312423,0.9389,inner_oof,0.3333,0.9725,0.13889692723751068,0.5231,-3.2611,12,400,7,"bio07,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:10,260,26,0,400,0.9389,"{""subsample"": 0.9, ""n_estimators"": 100, ""min_child_weight"": 1, ""max_depth"": 3, ""learning_rate"": 0.1, ""colsample_bytree"": 0.8}"
XGB,M_SA,uncertainty_zone,2,3,3,0.9370833333333333,0.7762201374621928,0.6991666665883214,0.0305,inner_oof,0.9167,0.7825,0.013928886502981186,1.4103,-0.4567,12,400,7,"bio07,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:10,260,26,0,400,0.0305,"{""subsample"": 0.9, ""n_estimators"": 100, ""min_child_weight"": 1, ""max_depth"": 3, ""learning_rate"": 0.1, ""colsample_bytree"": 0.8}"
XGB,M_SP,random,2,3,3,0.95,0.4538245123155429,0.3666666666295695,0.566,inner_oof,0.4167,0.95,0.05807529389858246,1.5337,-2.4149,12,400,8,"bio07,bio10,bio12,bio15,bio17,P1_pop_density,P2_dist_road,P3_road_density",1:10,260,26,0,400,0.566,"{""subsample"": 1.0, ""n_estimators"": 100, ""min_child_weight"": 10, ""max_depth"": 3, ""learning_rate"": 0.1, ""colsample_bytree"": 1.0}"
XGB,M_SP,spatial_constrained,2,3,3,0.8791666666666667,0.4065939906213761,0.16666666665027785,0.6523,inner_oof,0.1667,1.0,0.03721604123711586,1.137,-1.5422,12,400,8,"bio07,bio10,bio12,bio15,bio17,P1_pop_density,P2_dist_road,P3_road_density",1:10,260,26,0,400,0.6523,"{""subsample"": 1.0, ""n_estimators"": 100, ""min_child_weight"": 10, ""max_depth"": 3, ""learning_rate"": 0.1, ""colsample_bytree"": 1.0}"
XGB,M_SP,two_step,2,3,3,0.95875,0.5678850454323143,0.8399999999145666,0.5914,inner_oof,1.0,0.84,0.12288552522659302,1.0796,-4.4375,12,400,8,"bio07,bio10,bio12,bio15,bio17,P1_pop_density,P2_dist_road,P3_road_density",1:3,78,26,0,400,0.5914,"{""subsample"": 0.7, ""n_estimators"": 300, ""min_child_weight"": 1, ""max_depth"": 3, ""learning_rate"": 0.2, ""colsample_bytree"": 1.0}"
XGB,M_SP,uncertainty_zone,2,3,3,0.9920833333333333,0.9229797979797981,0.9016666665878152,0.1337,inner_oof,0.9167,0.985,0.008083452470600605,2.5772,2.0748,12,400,8,"bio07,bio10,bio12,bio15,bio17,P1_pop_density,P2_dist_road,P3_road_density",1:10,260,26,0,400,0.1337,"{""subsample"": 0.9, ""n_estimators"": 100, ""min_child_weight"": 1, ""max_depth"": 3, ""learning_rate"": 0.1, ""colsample_bytree"": 0.8}"
XGB,M_SAP,random,2,3,3,0.9120833333333334,0.3057437789383385,0.623333333261914,0.6356,inner_oof,0.8333,0.79,0.15688101947307587,0.8042,-3.7672,12,400,10,"bio07,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:1,26,26,0,400,0.6356,"{""subsample"": 1.0, ""n_estimators"": 100, ""min_child_weight"": 1, ""max_depth"": 3, ""learning_rate"": 0.2, ""colsample_bytree"": 0.6}"
XGB,M_SAP,spatial_constrained,2,3,3,0.9191666666666667,0.2532981524071898,0.4399999999559834,0.9231,inner_oof,0.5,0.94,0.11002933233976364,0.4828,-3.2564,12,400,10,"bio07,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:1,26,26,0,400,0.9231,"{""subsample"": 1.0, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 3, ""learning_rate"": 0.2, ""colsample_bytree"": 0.6}"
XGB,M_SAP,two_step,2,3,3,0.9691666666666666,0.5716333845366104,0.8391666665879716,0.8447,inner_oof,0.9167,0.9225,0.19919990003108978,1.4289,-5.5903,12,400,10,"bio07,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:1,26,26,0,400,0.8447,"{""subsample"": 1.0, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 3, ""learning_rate"": 0.2, ""colsample_bytree"": 0.6}"
XGB,M_SAP,uncertainty_zone,2,3,3,0.9514583333333333,0.7833114121081411,0.6549999999352374,0.1087,inner_oof,0.75,0.905,0.013205476105213165,1.4127,-0.1629,12,400,10,"bio07,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:10,260,26,0,400,0.1087,"{""subsample"": 0.9, ""n_estimators"": 100, ""min_child_weight"": 1, ""max_depth"": 3, ""learning_rate"": 0.1, ""colsample_bytree"": 0.8}"
MXN,M_S,random,2,3,3,0.880625,0.31918103028893147,0.44499999995597084,0.7907,inner_oof,0.5,0.945,0.2558320487038242,2.4022,-5.1933,12,400,5,"bio07,bio10,bio12,bio15,bio17",1:5,130,26,0,400,0.7907,"{""l1_ratio"": 0.0, ""C"": 0.05}"
MXN,M_S,spatial_constrained,2,3,3,0.870625,0.4609695310933701,0.39916666658907163,0.3759,inner_oof,0.9167,0.4825,0.16983475032761763,2.4715,-3.883,12,400,5,"bio07,bio10,bio12,bio15,bio17",1:1,26,26,0,400,0.3759,"{""l1_ratio"": 1.0, ""C"": 0.5}"
MXN,M_S,two_step,2,3,3,0.8695833333333333,0.5627882281742153,0.4166666666294445,0.9613,inner_oof,0.4167,1.0,0.3129447151889776,1.4587,-5.4703,12,400,5,"bio07,bio10,bio12,bio15,bio17",1:10,260,26,0,400,0.9613,"{""l1_ratio"": 0.0, ""C"": 0.5}"
MXN,M_S,uncertainty_zone,2,3,3,0.825,0.197754795580412,0.4399999999155666,0.2973,inner_oof,1.0,0.44,0.1500144809867493,1.7111,-3.2392,12,400,5,"bio07,bio10,bio12,bio15,bio17",1:10,260,26,0,400,0.2973,"{""l1_ratio"": 1.0, ""C"": 0.1}"
MXN,M_SA,random,2,3,3,0.8608333333333333,0.26466223659939636,0.08333333332388881,0.8455,inner_oof,0.0833,1.0,0.22365208768317327,1.8626,-4.0705,12,400,7,"bio07,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:1,26,26,0,400,0.8455,"{""l1_ratio"": 1.0, ""C"": 0.5}"
MXN,M_SA,spatial_constrained,2,3,3,0.9458333333333333,0.7234772536120874,0.6783333332617765,0.1379,inner_oof,0.8333,0.845,0.030284174739628942,1.0746,-1.8064,12,400,7,"bio07,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:10,260,26,0,400,0.1379,"{""l1_ratio"": 0.0, ""C"": 0.5}"
MXN,M_SA,two_step,2,3,3,0.7470833333333333,0.05786949247256039,0.09999999997704156,0.8473,inner_oof,0.25,0.85,0.3466008924923534,0.7064,-4.0918,12,400,7,"bio07,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:1,26,26,0,400,0.8473,"{""l1_ratio"": 0.0, ""C"": 0.1}"
MXN,M_SA,uncertainty_zone,2,3,3,0.8533333333333333,0.22402939474338923,0.43749999991557287,0.2572,inner_oof,1.0,0.4375,0.1345071055224571,2.0276,-3.1685,12,400,7,"bio07,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:10,260,26,0,400,0.2572,"{""l1_ratio"": 1.0, ""C"": 0.1}"
